,location,total_sqft,bath,balcony,price,bedrooms
4605,1st Phase JP Nagar,1394.0,2.0,1.0,100.0,2
4606,Harlur,2138.0,3.0,2.0,110.0,3
4607,other,1550.0,3.0,2.0,160.0,3
4608,Nagavarapalya,1300.0,3.0,1.0,80.0,3
4609,Thanisandra,1265.0,2.0,2.0,82.0,2
4611,other,1050.0,2.0,3.0,40.0,2
4613,Varthur,1012.0,2.0,1.0,59.0,2
4614,Varthur,1600.0,4.0,3.0,112.0,4
4615,Yelahanka,1326.0,2.0,2.0,57.0,2
4619,Whitefield,1700.0,3.0,2.0,95.0,3
4620,Bhoganhalli,910.2,2.0,1.0,80.64,2
4622,Whitefield,4960.0,4.0,3.0,400.0,4
4623,Talaghattapura,2254.0,3.0,2.0,170.0,3
4625,Begur Road,2462.0,6.0,2.0,150.0,4
4627,Marathahalli,615.0,1.0,1.0,44.0,1
4629,Haralur Road,575.0,1.0,1.0,88.0,1
4630,Electronic City,1025.0,2.0,1.0,54.1,2
4631,other,1758.0,3.0,2.0,95.0,3
4632,other,3179.0,5.0,3.0,351.0,4
4633,other,1342.0,3.0,3.0,92.0,3
4634,Kalyan nagar,1800.0,3.0,2.0,85.0,3
4637,Raja Rajeshwari Nagar,1608.0,2.0,2.0,85.0,2
4639,Ramamurthy Nagar,1410.0,2.0,1.0,56.4,3
4642,Dodda Nekkundi,3800.0,4.0,2.0,600.0,4
4643,other,909.0,2.0,1.0,40.0,3
4645,Kalyan nagar,1080.0,2.0,2.0,73.0,2
4647,Akshaya Nagar,1092.0,2.0,1.0,60.0,2
4648,Jalahalli,1932.0,4.0,3.0,135.0,3
4649,KR Puram,1156.0,2.0,1.0,72.0,2
4651,Thubarahalli,1330.0,2.0,1.0,75.0,2
4652,Thanisandra,1917.0,4.0,2.0,113.0,3
4653,Chandapura,985.0,2.0,1.0,25.12,2
4660,Bellandur,1785.0,3.0,3.0,118.0,3
4662,Hebbal,1645.0,3.0,2.0,120.0,3
4663,Gottigere,1235.0,2.0,2.0,63.0,2
4665,Thanisandra,662.0,1.0,1.0,42.0,1
4667,Whitefield,1215.0,2.0,1.0,62.0,2
4668,Bisuvanahalli,845.0,2.0,1.0,37.0,2
4669,Sarjapur  Road,1525.0,2.0,2.0,87.0,3
4670,other,1000.0,2.0,2.0,48.0,2
4671,Hebbal,1255.0,2.0,1.0,90.0,3
4672,Mysore Road,1560.0,3.0,2.0,120.0,3
4674,Kodichikkanahalli,1620.0,2.0,2.0,85.0,3
4675,Marathahalli,1595.0,3.0,2.0,90.0,3
4677,9th Phase JP Nagar,835.0,2.0,0.0,37.0,2
4678,Hennur Road,2182.0,3.0,2.0,72.04,3
4681,Whitefield,2700.0,5.0,2.0,175.0,3
4682,BTM 2nd Stage,1070.0,2.0,1.0,48.0,2
4685,Electronics City Phase 1,755.0,1.0,1.0,42.41,1
4686,Hebbal,1645.0,3.0,2.0,117.0,3
4688,Chandapura,645.0,1.0,1.0,16.45,1
4692,Electronics City Phase 1,919.0,2.0,0.0,28.0,2
4694,Sarjapur  Road,1346.0,2.0,1.0,71.32,2
4695,Electronic City Phase II,1070.0,2.0,2.0,45.0,2
4696,Begur Road,1225.0,2.0,1.0,35.52,2
4698,Neeladri Nagar,640.0,1.0,1.0,20.5,1
4701,other,1645.0,3.0,2.0,87.5,3
4702,Marathahalli,1350.0,2.0,1.0,89.0,2
4703,Vittasandra,1404.0,2.0,1.0,68.8,2
4704,Electronic City,1105.0,2.0,1.0,35.0,3
4705,Kanakpura Road,900.0,2.0,1.0,41.0,2
4709,Thanisandra,1948.0,3.0,2.0,130.0,3
4713,other,1252.0,2.0,2.0,55.0,2
4716,other,2600.0,3.0,2.0,140.0,3
4717,7th Phase JP Nagar,1300.0,3.0,2.0,89.13,3
4718,7th Phase JP Nagar,1130.0,2.0,2.0,73.0,2
4720,Thanisandra,1690.0,3.0,2.0,125.0,3
4723,Marathahalli,1020.0,2.0,1.0,57.0,2
4726,Sarjapur  Road,915.0,2.0,2.0,37.0,2
4727,other,1450.0,3.0,3.0,68.0,3
4728,Thigalarapalya,2215.0,4.0,2.0,156.0,3
4729,other,2431.0,3.0,1.0,100.0,3
4730,Hennur Road,1804.0,3.0,2.0,102.0,3
4731,Marathahalli,1600.0,3.0,2.0,88.0,2
4732,Uttarahalli,1280.0,2.0,2.0,75.0,2
4733,Hebbal,1255.0,3.0,2.0,77.68,3
4734,Koramangala,1320.0,2.0,1.0,150.0,2
4735,Hoodi,1257.0,2.0,1.0,69.0,2
4736,Raja Rajeshwari Nagar,1240.0,2.0,1.0,53.27,2
4738,Bannerghatta Road,1850.0,6.0,3.0,150.0,6
4739,Hulimavu,1255.0,2.0,3.0,66.0,2
4741,Tumkur Road,1789.0,3.0,2.0,98.0,3
4743,Electronic City,660.0,1.0,1.0,18.0,2
4745,other,1155.0,2.0,3.0,56.0,2
4746,other,1235.0,2.0,2.0,65.0,2
4747,Yelahanka,2675.0,4.0,2.0,140.0,4
4748,CV Raman Nagar,1025.0,2.0,2.0,50.0,2
4749,Raja Rajeshwari Nagar,1395.0,2.0,2.0,72.0,3
4750,Rachenahalli,1530.0,2.0,2.0,74.4,3
4751,Dodda Nekkundi,1252.0,2.0,1.0,71.0,3
4752,Hennur Road,1081.0,2.0,1.0,30.27,2
4753,Haralur Road,1255.0,3.0,1.0,130.0,3
4755,Choodasandra,1220.0,3.0,2.0,56.0,3
4757,Bisuvanahalli,1180.0,2.0,1.0,60.0,3
4758,Sarjapur  Road,715.0,1.0,2.0,29.0,1
4759,Sarjapur  Road,1230.0,2.0,3.0,94.5,2
4760,Kaggadasapura,1035.0,2.0,2.0,45.5,2
4761,EPIP Zone,3360.0,5.0,0.0,225.0,4
4762,other,1300.0,3.0,2.0,77.99,3
4763,Kanakpura Road,1100.0,3.0,1.0,52.97,3
4764,Whitefield,1216.0,2.0,1.0,84.0,2
4766,Nagavarapalya,705.0,1.0,1.0,57.0,1
4767,Gottigere,1385.0,3.0,2.0,64.0,3
4769,Electronic City Phase II,1310.0,2.0,1.0,32.75,3
4770,Sarjapur  Road,1043.0,2.0,1.0,39.5,2
4771,Koramangala,1320.0,2.0,2.0,110.0,2
4773,Varthur,1140.0,2.0,2.0,39.9,2
4774,Kadugodi,1100.0,2.0,1.0,45.0,2
4775,Hebbal,1586.0,3.0,2.0,90.0,3
4776,Chandapura,975.0,2.0,1.0,24.86,2
4777,other,1365.0,3.0,2.0,60.0,2
4778,Rajaji Nagar,1263.0,2.0,0.0,107.0,2
4779,Begur Road,1565.0,2.0,2.0,59.76,3
4780,Karuna Nagar,1163.0,3.0,2.0,180.0,3
4781,Whitefield,2882.0,5.0,1.0,204.0,4
4782,Hennur Road,2320.0,3.0,2.0,170.0,3
4783,Sarjapur  Road,1750.0,3.0,3.0,99.0,3
4784,Kudlu,1143.0,2.0,1.0,55.0,2
4785,Hennur Road,1936.0,3.0,1.0,118.0,3
4786,Electronic City,660.0,1.0,1.0,15.0,2
4787,Chandapura,700.0,1.0,1.0,19.0,2
4789,Hebbal,4640.0,4.0,2.0,600.0,4
4790,Electronic City,1000.0,2.0,2.0,41.0,2
4791,Gottigere,1000.0,2.0,1.0,35.0,2
4792,Kengeri Satellite Town,818.0,2.0,1.0,26.0,2
4793,Bommenahalli,1680.0,3.0,0.0,135.0,4
4794,Kalyan nagar,2422.0,3.0,2.0,150.0,4
4795,Indira Nagar,1145.0,2.0,2.0,100.0,2
4796,Chandapura,1190.0,2.0,2.0,30.35,3
4797,Sarjapur  Road,1145.0,2.0,1.0,62.0,2
4804,Kanakpura Road,700.0,2.0,1.0,34.98,2
4805,Bannerghatta Road,950.0,2.0,0.0,38.0,2
4807,Thubarahalli,1085.0,2.0,1.0,70.0,2
4809,Raja Rajeshwari Nagar,1165.0,2.0,1.0,45.0,2
4810,Bommasandra,1000.0,2.0,1.0,35.0,2
4811,Horamavu Agara,1169.0,2.0,1.0,64.0,2
4813,Whitefield,1840.0,3.0,2.0,140.0,3
4814,other,1550.0,3.0,1.0,75.0,3
4816,Gunjur,1457.0,2.0,3.0,60.0,2
4819,Sarjapur  Road,1500.0,3.0,2.0,88.0,3
4821,Lakshminarayana Pura,1165.0,2.0,2.0,75.0,2
4825,Thanisandra,1430.0,2.0,2.0,54.11,3
4830,Electronic City,1500.0,2.0,1.0,78.0,3
4832,Marathahalli,780.0,1.0,1.0,55.0,1
4833,Bannerghatta Road,1220.0,2.0,1.0,80.0,2
4834,Kanakpura Road,1110.0,2.0,2.0,43.0,2
4838,Bannerghatta Road,1130.0,2.0,2.0,78.0,2
4839,Electronic City,1213.0,2.0,1.0,59.32,2
4840,Kengeri,900.0,2.0,2.0,45.0,2
4841,Panathur,1199.0,2.0,1.0,85.0,2
4845,Uttarahalli,661.0,1.0,1.0,36.0,1
4847,Marathahalli,1710.0,3.0,2.0,100.0,3
4848,Kengeri Satellite Town,1030.0,2.0,2.0,50.0,2
4849,Choodasandra,1220.0,3.0,2.0,56.0,3
4854,Green Glen Layout,1751.0,2.0,1.0,115.0,3
4855,other,800.0,1.0,0.0,170.0,2
4856,Panathur,1255.0,2.0,2.0,79.0,2
4857,Whitefield,1778.0,3.0,2.0,122.0,3
4858,other,1100.0,2.0,1.0,45.0,2
4859,Hennur Road,1480.0,2.0,2.0,65.0,2
4860,Marathahalli,1358.0,2.0,1.0,81.0,2
4861,Electronics City Phase 1,580.0,1.0,1.0,27.0,1
4862,Choodasandra,1197.0,2.0,1.0,63.0,2
4864,Lingadheeranahalli,1705.0,3.0,1.0,110.0,3
4865,Electronic City Phase II,1310.0,2.0,1.0,37.83,3
4866,Hoodi,1132.0,2.0,0.0,67.9,2
4869,Electronic City,1575.0,3.0,2.0,90.0,3
4870,Pattandur Agrahara,1302.0,2.0,1.0,66.0,2
4872,Hegde Nagar,2006.8,4.0,2.0,196.0,3
4876,Electronic City,435.0,1.0,1.0,19.5,1
4877,other,1590.0,3.0,0.0,120.0,3
4878,Electronic City Phase II,1140.0,2.0,1.0,33.06,2
4879,Kasavanhalli,1090.0,2.0,2.0,59.8,2
4880,Thanisandra,1922.0,3.0,3.0,106.0,3
4881,Thanisandra,965.0,2.0,1.0,67.0,2
4883,8th Phase JP Nagar,1062.0,2.0,1.0,42.47,2
4884,Electronic City Phase II,1089.0,2.0,0.0,32.67,2
4885,other,1358.0,2.0,1.0,43.1,3
4886,Hoodi,1108.0,2.0,1.0,87.0,2
4887,Harlur,1197.0,2.0,1.0,79.0,2
4888,Sarjapur  Road,1190.0,2.0,1.0,50.0,2
4889,other,3754.0,6.0,2.0,430.0,4
4890,Vijayanagar,1749.0,3.0,1.0,117.0,3
4891,Sarjapur  Road,1750.0,3.0,2.0,215.0,4
4893,Electronic City,1449.0,3.0,2.0,100.0,3
4895,Whitefield,1400.0,2.0,1.0,80.0,2
4899,Green Glen Layout,1750.0,3.0,2.0,130.0,3
4900,7th Phase JP Nagar,1450.0,3.0,2.0,100.0,3
4901,Haralur Road,1810.0,3.0,2.0,126.0,3
4902,Vittasandra,1246.0,2.0,1.0,62.3,2
4903,Brookefield,1420.0,3.0,2.0,85.0,3
4904,Old Airport Road,2658.0,5.0,3.0,187.0,4
4907,other,1367.0,2.0,2.0,62.0,2
4908,Talaghattapura,2254.0,3.0,2.0,170.0,3
4909,Begur Road,1160.0,2.0,2.0,42.0,2
4911,Kadugodi,1711.0,3.0,3.0,75.0,3
4913,Raja Rajeshwari Nagar,1120.0,2.0,2.0,37.97,2
4914,Kaggalipura,950.0,2.0,1.0,47.0,2
4915,other,1560.0,2.0,2.0,145.0,2
4919,other,1340.0,2.0,3.0,77.0,2
4920,Sarjapur  Road,1846.0,3.0,3.0,145.0,3
4922,Balagere,1205.0,2.0,1.0,70.0,2
4923,Thanisandra,1140.0,2.0,1.0,36.0,2
4924,Raja Rajeshwari Nagar,1140.0,2.0,2.0,38.65,2
4925,other,1300.0,2.0,1.0,63.0,3
4926,Bellandur,1051.0,2.0,2.0,60.0,2
4928,Kodihalli,2500.0,4.0,1.0,260.0,3
4930,other,1135.0,2.0,2.0,32.91,2
4933,other,1665.0,3.0,2.0,105.0,3
4934,other,1220.0,2.0,2.0,48.79,2
4939,Ambalipura,1351.0,2.0,1.0,77.0,2
4940,Hebbal,1636.0,3.0,1.0,119.0,3
4942,Haralur Road,1464.0,2.0,2.0,56.0,2
4943,Attibele,418.0,1.0,1.0,12.0,1
4944,Kanakpura Road,1339.0,2.0,2.0,62.0,2
4945,other,2370.0,4.0,2.0,195.0,3
4946,Rachenahalli,1530.0,2.0,2.0,74.5,3
4947,other,1100.0,2.0,1.0,46.0,2
4949,Marathahalli,1290.0,2.0,2.0,52.0,2
4951,Sarjapur  Road,1846.0,3.0,2.0,155.0,3
4952,Hegde Nagar,1847.0,3.0,2.0,135.0,3
4953,Whitefield,3100.0,4.0,2.0,350.0,4
4954,Hoodi,1430.0,2.0,2.0,110.0,2
4955,Old Madras Road,935.0,2.0,1.0,45.0,2
4958,Hennur Road,1590.0,3.0,2.0,96.5,3
4962,Hebbal,3520.0,3.0,3.0,430.0,3
4967,Bommenahalli,1632.0,3.0,1.0,128.0,4
4968,Ramamurthy Nagar,1000.0,2.0,1.0,41.0,3
4969,other,1065.0,2.0,1.0,58.0,2
4970,Haralur Road,1520.0,2.0,2.0,96.0,3
4971,Bisuvanahalli,1075.0,2.0,1.0,43.0,3
4973,Gubbalala,1539.0,2.0,2.0,52.36,3
4974,other,1342.0,2.0,2.0,115.0,2
4975,other,1004.0,2.0,1.0,49.0,2
4976,Ramagondanahalli,1295.0,2.0,2.0,95.0,2
4977,Thanisandra,1098.0,2.0,1.0,74.0,2
4980,Bellandur,1450.0,3.0,1.0,68.0,3
4981,Yelahanka,654.0,1.0,1.0,37.0,1
4984,Vijayanagar,1046.0,2.0,1.0,75.0,2
4985,Domlur,1950.0,3.0,3.0,165.0,3
4986,Bhoganhalli,1610.0,3.0,1.0,84.53,3
4988,Ramagondanahalli,1151.0,2.0,2.0,50.5,2
4989,Electronic City,1125.0,2.0,1.0,58.0,2
4993,Bommanahalli,1850.0,3.0,2.0,90.0,3
4994,Harlur,1174.0,2.0,1.0,75.0,2
5002,Kadugodi,1314.0,2.0,2.0,78.0,2
5004,Kaggadasapura,1010.0,2.0,2.0,55.0,2
5009,Haralur Road,1520.0,2.0,2.0,125.0,3
5011,Sarjapur  Road,1067.0,2.0,1.0,60.0,2
5013,Bommasandra,955.0,2.0,1.0,35.28,2
5014,Thigalarapalya,1418.0,2.0,2.0,104.0,2
5017,Kanakpura Road,1366.0,2.0,1.0,83.0,2
5018,Electronic City,1090.0,2.0,2.0,35.03,2
5019,Jigani,1250.0,3.0,2.0,58.0,3
5022,Indira Nagar,1470.0,2.0,2.0,170.0,2
5025,Badavala Nagar,1494.0,2.0,2.0,94.55,3
5026,Hennur Road,1445.0,2.0,1.0,105.0,3
5027,Kundalahalli,1397.0,3.0,3.0,105.0,3
5028,Vijayanagar,606.0,1.0,1.0,40.0,1
5029,Gollarapalya Hosahalli,861.0,2.0,1.0,34.5,2
5031,Koramangala,2461.0,6.0,2.0,353.0,4
5032,Marathahalli,1205.0,2.0,1.0,75.0,2
5037,Old Madras Road,4500.0,7.0,3.0,294.0,5
5038,Vijayanagar,1200.0,2.0,2.0,62.0,2
5039,other,1450.0,3.0,3.0,42.0,3
5040,Budigere,1139.0,2.0,2.0,60.0,2
5041,Green Glen Layout,1530.0,3.0,2.0,105.0,3
5043,Electronic City,1575.0,3.0,3.0,101.0,3
5044,Whitefield,650.0,1.0,1.0,25.0,1
5046,Akshaya Nagar,1700.0,3.0,1.0,80.0,3
5047,Varthur,1090.0,2.0,2.0,48.0,2
5049,other,1200.0,3.0,2.0,72.0,3
5050,Kanakpura Road,700.0,2.0,1.0,40.0,2
5051,Thanisandra,1437.0,2.0,1.0,71.13,2
5054,Hennur Road,1036.0,2.0,1.0,59.45,2
5056,other,1125.0,2.0,2.0,40.0,2
5058,Malleshwaram,2215.0,4.0,1.0,310.0,3
5059,Electronic City,660.0,1.0,1.0,16.0,2
5062,Talaghattapura,1804.0,3.0,1.0,115.0,3
5063,Thanisandra,1795.0,3.0,2.0,140.0,3
5064,7th Phase JP Nagar,1050.0,2.0,1.0,50.0,2
5065,Dasarahalli,2100.0,3.0,3.0,120.0,3
5072,Electronics City Phase 1,940.0,2.0,2.0,49.0,2
5073,BTM 2nd Stage,1280.0,2.0,2.0,80.0,2
5074,Whitefield,2155.0,3.0,3.0,125.0,4
5075,Sarjapur  Road,3200.0,5.0,3.0,140.0,5
5077,Hebbal,1255.0,2.0,1.0,95.0,3
5078,other,1388.0,3.0,3.0,69.99,3
5079,Whitefield,905.0,1.0,1.0,52.0,1
5080,other,1176.0,2.0,2.0,44.0,2
5081,Uttarahalli,1390.0,2.0,2.0,61.16,3
5086,Marathahalli,1583.0,3.0,3.0,115.0,3
5088,other,1170.0,2.0,2.0,86.0,2
5090,Gottigere,1075.0,2.0,2.0,30.0,2
5092,Bannerghatta Road,1486.0,3.0,1.0,83.22,3
5094,other,4830.0,5.0,1.0,390.0,4
5096,Binny Pete,1282.0,3.0,2.0,178.0,3
5097,Hebbal,2790.0,4.0,3.0,198.0,4
5098,Sarjapur  Road,2383.0,5.0,1.0,215.0,4
5099,other,1103.0,2.0,1.0,55.0,2
5100,other,1577.0,3.0,2.0,67.0,3
5101,Yelahanka,1465.0,3.0,2.0,80.01,3
5102,other,1600.0,3.0,1.0,64.0,3
5103,Uttarahalli,1090.0,2.0,2.0,45.0,2
5104,Yelahanka,1721.0,3.0,3.0,80.86,3
5106,Varthur,1450.0,3.0,2.0,71.0,3
5107,Battarahalli,1071.0,2.0,1.0,62.0,2
5108,Old Madras Road,2266.0,3.0,2.0,169.0,3
5109,other,2065.0,3.0,2.0,130.0,3
5110,Kanakpura Road,1800.0,3.0,2.0,90.0,3
5113,Hormavu,1123.0,2.0,1.0,56.0,2
5114,Akshaya Nagar,1884.0,3.0,3.0,98.0,3
5116,Lakshminarayana Pura,1145.0,2.0,1.0,75.0,2
5117,Hebbal,1328.0,2.0,2.0,60.0,3
5118,Subramanyapura,950.0,2.0,1.0,55.0,2
5120,other,1115.0,2.0,0.0,46.0,2
5121,Gollarapalya Hosahalli,1318.0,3.0,1.0,54.0,3
5132,Uttarahalli,1235.0,2.0,3.0,90.0,2
5133,Yeshwanthpur,1200.0,2.0,0.0,63.0,2
5135,Thanisandra,1146.0,2.0,1.0,38.0,2
5140,Mysore Road,1070.0,2.0,1.0,49.65,2
5143,other,3080.0,2.0,1.0,285.0,4
5145,Begur Road,1400.0,2.0,3.0,50.06,3
5146,Uttarahalli,1123.0,2.0,1.0,48.0,2
5148,Kengeri,787.0,2.0,1.0,31.0,2
5149,Kambipura,1082.0,2.0,1.0,45.0,3
5153,other,1130.0,2.0,1.0,52.0,2
5156,Hebbal,1269.0,2.0,1.0,73.0,3
5159,Kanakpura Road,2689.0,6.0,2.0,245.0,4
5160,Hennur Road,1976.0,3.0,3.0,65.21,3
5161,Kothanur,1820.0,3.0,3.0,77.0,3
5162,Uttarahalli,1329.0,2.0,1.0,56.0,3
5165,Whitefield,1205.0,2.0,1.0,40.0,2
5167,Kanakpura Road,1339.0,2.0,2.0,71.5,2
5170,BTM 2nd Stage,1100.0,2.0,2.0,70.0,2
5174,Whitefield,810.0,1.0,0.0,21.0,1
5178,other,1100.0,2.0,1.0,85.0,2
5179,Rachenahalli,680.0,1.0,0.0,32.64,1
5182,Hoodi,1925.0,3.0,3.0,110.0,3
5184,Bommenahalli,3339.0,3.0,0.0,250.0,3
5185,Begur,1475.0,2.0,2.0,74.0,3
5189,Haralur Road,1300.0,2.0,2.0,75.0,2
5191,other,1559.0,3.0,2.0,120.0,3
5194,Begur Road,1410.0,2.0,3.0,53.58,3
5196,Kanakpura Road,1339.0,2.0,2.0,58.0,2
5198,Channasandra,1104.0,2.0,1.0,35.5,2
5200,other,1550.0,2.0,2.0,79.0,3
5201,Kanakpura Road,670.0,1.0,1.0,35.0,1
5202,Jakkur,1483.0,2.0,1.0,98.0,2
5203,other,1540.0,2.0,2.0,70.0,3
5208,Bannerghatta Road,1460.0,2.0,2.0,75.0,3
5209,other,1230.0,2.0,1.0,58.0,2
5210,Kanakpura Road,1340.0,2.0,2.0,60.0,2
5212,Hegde Nagar,2162.0,3.0,1.0,200.0,3
5213,Electronic City,919.0,2.0,2.0,40.0,2
5215,Hosur Road,1733.0,2.0,3.0,85.0,3
5216,Jigani,1221.0,3.0,3.0,72.0,3
5218,Ambalipura,2550.0,4.0,2.0,149.0,4
5221,Nagarbhavi,710.0,2.0,2.0,40.0,1
5222,Electronic City,1500.0,2.0,1.0,78.25,3
5223,Thigalarapalya,3122.0,6.0,2.0,237.0,4
5224,Akshaya Nagar,2061.0,3.0,3.0,175.0,3
5226,Hebbal,1255.0,2.0,1.0,95.0,3
5228,Electronic City Phase II,1031.0,2.0,1.0,55.0,2
5229,Balagere,1210.0,2.0,1.0,74.0,2
5230,other,950.0,2.0,1.0,40.0,2
5232,Hosa Road,1161.0,2.0,1.0,55.15,2
5233,Raja Rajeshwari Nagar,1303.0,2.0,2.0,44.17,2
5234,Thigalarapalya,1418.0,2.0,2.0,105.0,2
5237,Bannerghatta Road,1015.0,2.0,0.0,48.0,2
5239,other,1010.0,2.0,1.0,40.0,2
5240,other,1508.0,3.0,1.0,75.0,3
5241,7th Phase JP Nagar,1275.0,2.0,1.0,87.0,2
5242,7th Phase JP Nagar,1460.0,3.0,1.0,70.0,3
5244,other,1110.0,2.0,2.0,58.0,2
5245,Hennur Road,1832.0,3.0,1.0,125.0,3
5246,Hebbal,1088.0,2.0,2.0,61.45,2
5247,Thanisandra,1564.0,3.0,1.0,104.0,3
5248,Kadugodi,1030.0,2.0,1.0,35.02,2
5250,Sarjapur  Road,1700.0,3.0,1.0,95.0,3
5256,other,999.0,2.0,1.0,43.66,2
5258,Kanakpura Road,1300.0,2.0,1.0,89.76,2
5259,other,1265.0,2.0,1.0,78.0,2
5261,Bhoganhalli,1974.0,4.0,0.0,106.0,4
5262,other,1180.0,2.0,2.0,40.0,2
5264,Kodichikkanahalli,1560.0,2.0,2.0,65.0,3
5266,Hosakerehalli,1085.0,2.0,1.0,41.23,2
5267,Vijayanagar,1300.0,2.0,2.0,75.0,3
5268,Marathahalli,1600.0,3.0,2.0,56.0,3
5270,Kengeri Satellite Town,795.0,2.0,2.0,32.0,2
5273,other,1475.0,2.0,1.0,200.0,3
5275,Uttarahalli,1345.0,2.0,1.0,47.0,3
5277,Kanakpura Road,1706.0,3.0,2.0,135.0,3
5278,Yelahanka,2100.0,4.0,1.0,180.0,4
5280,Kanakpura Road,1260.0,3.0,3.0,63.58,3
5282,Abbigere,1260.0,2.0,1.0,45.0,3
5283,Jalahalli,1045.0,2.0,1.0,58.0,2
5285,Rachenahalli,412.5,1.0,0.0,19.8,1
5287,Kudlu Gate,1113.0,2.0,1.0,50.0,2
5288,Old Airport Road,2774.0,4.0,3.0,208.0,4
5289,Varthur,1210.0,2.0,1.0,60.0,2
5291,Kanakpura Road,1155.0,2.0,1.0,55.5,2
5292,Hoodi,1132.0,2.0,1.0,89.0,2
5293,Hennur Road,1359.0,2.0,2.0,104.0,2
5296,5th Phase JP Nagar,600.0,1.0,1.0,30.0,1
5299,HSR Layout,1009.0,2.0,2.0,56.0,2
5300,other,1800.0,3.0,2.0,195.0,3
5301,Yelahanka,1226.0,2.0,2.0,52.71,2
5303,Electronic City,1363.0,2.0,1.0,79.0,2
5306,HSR Layout,2792.0,4.0,1.0,220.0,4
5308,other,1060.0,2.0,2.0,42.0,2
5309,Marathahalli,1200.0,2.0,1.0,67.0,2
5311,other,1495.0,2.0,2.0,75.0,3
5313,Rajaji Nagar,1440.0,2.0,2.0,170.0,2
5314,Kasavanhalli,1545.0,3.0,1.0,69.0,3
5315,Kengeri,1470.0,3.0,3.0,50.0,3
5317,other,1450.0,2.0,2.0,81.0,3
5319,7th Phase JP Nagar,1650.0,3.0,2.0,110.0,3
5320,Chandapura,1095.0,2.0,2.0,32.0,3
5322,other,1143.0,2.0,1.0,62.0,2
5323,Hebbal,1349.0,2.0,1.0,97.8,2
5324,other,1280.0,2.0,2.0,45.0,3
5326,Whitefield,1216.0,2.0,1.0,69.06,2
5328,Malleshwaram,1290.0,2.0,1.0,120.0,2
5330,Electronic City,1156.0,2.0,2.0,42.0,2
5331,Thanisandra,1230.0,2.0,2.0,44.0,2
5332,other,1070.0,2.0,2.0,33.15,2
5334,Ramagondanahalli,1235.0,2.0,1.0,49.3,2
5335,other,1117.0,2.0,1.0,110.0,2
5336,Kundalahalli,1724.0,3.0,2.0,124.0,3
5338,other,600.0,1.0,1.0,43.0,1
5339,KR Puram,1930.0,2.0,2.0,57.9,3
5340,Whitefield,1216.0,2.0,1.0,75.0,2
5341,KR Puram,1452.0,3.0,3.0,60.0,3
5342,Whitefield,1355.0,2.0,3.0,78.0,2
5344,Sarjapur  Road,2145.0,3.0,3.0,190.0,3
5345,Bommanahalli,957.0,2.0,1.0,53.0,2
5346,other,925.0,2.0,2.0,48.0,2
5347,Bellandur,1550.0,2.0,3.0,59.0,2
5350,Bannerghatta Road,1115.0,2.0,1.0,61.0,2
5351,Yelahanka,1692.0,3.0,2.0,83.0,3
5353,Hormavu,1385.0,2.0,2.0,69.0,3
5354,Hosa Road,760.0,1.0,1.0,24.9,1
5355,Electronics City Phase 1,1335.0,2.0,2.0,67.0,2
5356,Bommanahalli,910.0,2.0,1.0,45.0,2
5357,Kanakpura Road,1610.0,2.0,2.0,55.0,3
5358,Hennur Road,1341.0,2.0,1.0,75.76,2
5360,Uttarahalli,1285.0,2.0,2.0,44.98,3
5367,Rajaji Nagar,2448.0,3.0,2.0,400.0,3
5369,8th Phase JP Nagar,500.0,1.0,1.0,31.0,1
5371,Whitefield,1255.0,2.0,3.0,77.0,2
5372,Hennur Road,1040.0,2.0,2.0,50.0,2
5373,other,1062.0,2.0,2.0,47.0,2
5374,other,805.5,2.0,0.0,19.33,2
5375,Hosur Road,950.0,2.0,1.0,60.0,2
5376,Whitefield,1216.0,2.0,1.0,73.0,2
5377,HSR Layout,1300.0,2.0,2.0,98.0,2
5379,Yelahanka,1033.0,2.0,1.0,52.58,2
5380,Yelahanka,1390.0,2.0,2.0,65.31,2
5382,Whitefield,709.0,1.0,0.0,34.735,1
5383,Whitefield,1140.0,2.0,2.0,45.0,2
5384,Yeshwanthpur,670.0,1.0,1.0,36.85,1
5385,Bhoganhalli,2171.0,4.0,2.0,111.0,4
5386,Bannerghatta Road,1136.0,2.0,1.0,48.0,2
5387,other,1477.0,2.0,2.0,80.0,3
5389,Yelahanka,1040.0,2.0,1.0,48.86,2
5394,Varthur,1070.0,2.0,2.0,46.0,2
5395,Electronic City Phase II,1253.0,2.0,1.0,65.8,2
5396,Whitefield,1190.0,2.0,2.0,60.0,2
5397,Whitefield,1312.0,2.0,2.0,55.0,2
5398,KR Puram,750.0,2.0,0.0,40.0,2
5399,Koramangala,1615.0,3.0,2.0,115.0,3
5401,Whitefield,1745.0,3.0,3.0,100.0,3
5404,Thanisandra,1220.0,2.0,1.0,44.6,2
5405,other,1793.0,3.0,2.0,98.0,3
5407,Yelahanka New Town,1385.0,2.0,3.0,65.0,2
5409,Haralur Road,2017.0,2.0,2.0,125.0,3
5410,Attibele,400.0,1.0,1.0,10.0,1
5412,other,960.0,2.0,1.0,33.0,2
5413,Uttarahalli,1125.0,2.0,1.0,47.0,2
5414,Akshaya Nagar,1551.0,2.0,2.0,60.0,3
5418,Marathahalli,1060.0,2.0,1.0,48.0,2
5419,Bharathi Nagar,1384.0,2.0,2.0,59.0,2
5420,other,620.0,2.0,1.0,23.0,2
